customerID,country,region,lang,cpc_index,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,Contract_enc,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_tier,churn_risk_score,Churn
5110-CHOPY,Venezuela,LATAM,es,0.38,Female,0,0,0,60,Loyal (37-60m),0,0,DSL,1,0,1,0,1,1,Two year,2,0,Electronic check,53.6,3237.05,Mid,0.1469,0
5115-GZDEL,Sweden,EU,fr,0.92,Male,0,0,1,72,Champion (60+m),0,0,DSL,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),67.2,4671.7,High,0.1498,0
5115-SQAAU,Japan,APAC,ja,0.61,Female,0,1,1,69,Champion (60+m),1,1,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),25.6,1673.4,Low,0.0,0
5117-IFGPS,Guatemala,LATAM,es,0.38,Male,1,1,0,29,Growing (13-36m),1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,84.3,2357.75,High,0.7801,0
5117-ZSMHQ,Japan,APAC,ja,0.61,Female,0,1,1,71,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),89.9,6342.7,High,0.2081,0
5118-MUEYH,India,APAC,ja,0.61,Female,0,1,0,48,Loyal (37-60m),1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,0,1,Credit card (automatic),105.1,5083.55,Premium,0.5396,0
5119-KEPFY,Guatemala,LATAM,es,0.38,Male,0,1,0,36,Growing (13-36m),1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Bank transfer (automatic),95.0,3440.25,Premium,0.6053,0
5119-NZPTV,Portugal,EU,fr,0.92,Male,1,1,0,2,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,70.1,141.65,High,0.8852,0
5120-ZBLAI,Philippines,APAC,ja,0.61,Female,0,1,0,50,Loyal (37-60m),1,1,DSL,0,0,1,0,1,1,One year,1,0,Bank transfer (automatic),75.7,3876.2,High,0.4504,0
5122-CYFXA,Qatar,MENA,ar,0.55,Female,0,0,0,3,New (0-12m),1,0,DSL,0,1,0,1,1,1,Month-to-month,0,1,Electronic check,75.3,244.1,High,0.7698,0
5124-EOGYE,Ghana,Africa,en,0.22,Male,0,0,0,31,Growing (13-36m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,20.45,638.55,Low,0.2441,0
5125-CNDSP,Morocco,MENA,ar,0.55,Male,0,0,1,63,Champion (60+m),0,0,DSL,1,1,0,1,0,0,One year,1,1,Bank transfer (automatic),40.6,2588.95,Mid,0.2334,0
5126-RCXYW,India,APAC,ja,0.61,Male,0,1,1,54,Loyal (37-60m),0,0,DSL,0,0,1,1,0,1,Two year,2,0,Credit card (automatic),46.0,2424.05,Mid,0.1992,0
5127-BZENZ,Peru,LATAM,es,0.38,Female,0,1,1,56,Loyal (37-60m),1,1,DSL,1,0,0,0,1,0,One year,1,0,Bank transfer (automatic),65.2,3512.15,High,0.3099,0
5129-HHMZC,Kenya,Africa,en,0.22,Female,0,1,0,43,Loyal (37-60m),1,1,DSL,1,1,0,1,1,1,Two year,2,0,Credit card (automatic),86.45,3574.5,High,0.2922,0
5129-JLPIS,Canada,NA,en,1.0,Male,0,0,0,25,Growing (13-36m),1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,0,1,Electronic check,105.5,2686.05,Premium,0.7111,0
5130-IEKQT,Venezuela,LATAM,es,0.38,Male,1,0,0,25,Growing (13-36m),1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,0,Mailed check,105.95,2655.25,Premium,0.8781,1
5130-YPIRV,Spain,EU,fr,0.92,Female,0,1,0,62,Champion (60+m),1,0,DSL,1,1,1,0,1,0,Two year,2,1,Credit card (automatic),72.0,4284.2,High,0.201,0
5131-PONJI,Netherlands,EU,fr,0.92,Male,0,1,1,49,Loyal (37-60m),1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,0,1,Credit card (automatic),90.4,4494.65,Premium,0.5576,0
5133-POWUA,Uzbekistan,CIS,ru,0.3,Male,0,0,0,1,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,45.8,45.8,Mid,0.6195,0
5133-VRSAB,Indonesia,APAC,ja,0.61,Male,0,0,0,8,New (0-12m),0,0,DSL,1,0,0,0,0,0,Month-to-month,0,0,Mailed check,29.35,216.45,Low,0.6281,0
5134-IKDAY,Italy,EU,fr,0.92,Female,0,1,1,1,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,69.8,69.8,High,0.7012,1
5134-RCXTN,Argentina,LATAM,es,0.38,Female,1,1,0,50,Loyal (37-60m),1,1,No,0,0,0,0,0,0,One year,1,0,Electronic check,25.2,1306.3,Low,0.4051,0
5135-GRQJV,Australia,NA,en,1.0,Male,1,1,0,72,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,1,Mailed check,114.5,8331.95,Premium,0.3213,0
5135-RDDQL,Lebanon,MENA,ar,0.55,Female,0,1,1,63,Champion (60+m),1,0,DSL,1,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),50.65,3221.25,Mid,0.1764,0
5136-GFPMB,Thailand,APAC,ja,0.61,Male,0,0,0,54,Loyal (37-60m),1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,0,Credit card (automatic),89.4,4869.5,High,0.5542,0
5136-KCKGI,Portugal,EU,fr,0.92,Female,0,1,1,33,Growing (13-36m),1,1,Fiber optic,1,0,1,0,1,1,One year,1,1,Mailed check,103.7,3467.0,Premium,0.5681,1
5136-RGMZO,South Africa,Africa,en,0.22,Male,0,0,0,31,Growing (13-36m),1,1,DSL,0,1,0,1,1,0,Month-to-month,0,1,Electronic check,71.05,2168.15,High,0.6558,0
5138-WVKYJ,Venezuela,LATAM,es,0.38,Male,0,0,0,10,New (0-12m),1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,0,Electronic check,98.55,1008.55,Premium,0.8387,1
5140-FOMCQ,Lebanon,MENA,ar,0.55,Female,0,1,0,59,Loyal (37-60m),1,1,Fiber optic,1,1,1,0,1,1,One year,1,1,Credit card (automatic),109.15,6557.75,Premium,0.4823,0
5141-ZUVBH,Morocco,MENA,ar,0.55,Female,0,0,1,9,New (0-12m),1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,0,0,Bank transfer (automatic),93.0,870.25,Premium,0.7849,0
5143-EGQFK,Kazakhstan,CIS,ru,0.3,Female,1,0,0,10,New (0-12m),0,0,DSL,0,0,0,1,0,0,Month-to-month,0,1,Electronic check,29.65,291.4,Low,0.766,1
5143-WMWOG,Netherlands,EU,fr,0.92,Male,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,19.95,19.95,Low,0.6928,1
5144-PQCDZ,Chile,LATAM,es,0.38,Male,0,0,0,4,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,19.95,59.25,Low,0.721,0
5144-TVGLP,New Zealand,NA,en,1.0,Male,1,0,0,38,Loyal (37-60m),1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,0,Electronic check,94.75,3653.0,Premium,0.8032,0
5146-CBVOE,South Korea,APAC,ja,0.61,Female,0,0,0,16,Growing (13-36m),1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,0,Bank transfer (automatic),75.1,1212.85,High,0.7679,0
5146-YYFRZ,Turkey,MENA,ar,0.55,Male,0,0,0,67,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),19.95,1311.75,Low,0.0775,0
5148-HKFIR,Italy,EU,fr,0.92,Female,0,0,0,20,Growing (13-36m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,19.7,406.95,Low,0.438,0
5148-ORICT,Poland,EU,fr,0.92,Female,0,1,0,64,Champion (60+m),1,0,DSL,1,1,1,1,0,1,Two year,2,1,Mailed check,74.35,4759.55,High,0.1975,0
5149-CUZUJ,India,APAC,ja,0.61,Male,0,1,1,28,Growing (13-36m),1,0,Fiber optic,0,1,1,1,1,0,One year,1,0,Bank transfer (automatic),92.9,2768.35,Premium,0.596,0
5149-QYTTU,Belarus,CIS,ru,0.3,Female,0,1,1,71,Champion (60+m),1,1,Fiber optic,1,1,1,1,0,0,One year,1,1,Credit card (automatic),95.15,6770.85,Premium,0.3975,0
5149-TGWDZ,Guatemala,LATAM,es,0.38,Female,0,0,0,21,Growing (13-36m),1,0,Fiber optic,0,1,1,1,1,1,One year,1,1,Mailed check,104.55,2239.4,Premium,0.5948,0
5150-ITWWB,Chile,LATAM,es,0.38,Male,1,0,0,3,New (0-12m),1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,94.85,335.75,Premium,0.9504,0
5150-LJNSR,Netherlands,EU,fr,0.92,Male,0,1,1,31,Growing (13-36m),1,1,Fiber optic,1,0,1,0,1,0,One year,1,0,Bank transfer (automatic),98.05,3082.1,Premium,0.5984,0
5151-HQRDG,Germany,EU,fr,0.92,Male,0,1,0,37,Loyal (37-60m),1,1,DSL,1,0,0,0,0,0,Month-to-month,0,1,Mailed check,55.05,2030.75,Mid,0.6349,0
5153-LXKDT,Thailand,APAC,ja,0.61,Male,0,1,1,68,Champion (60+m),1,1,Fiber optic,1,1,1,0,1,1,Two year,2,1,Electronic check,110.2,7467.5,Premium,0.2709,0
5153-RTHKF,Guatemala,LATAM,es,0.38,Female,0,0,0,34,Growing (13-36m),1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,0,Electronic check,85.35,2896.6,High,0.6055,0
5154-VEKBL,Jordan,MENA,ar,0.55,Female,0,0,0,9,New (0-12m),0,0,DSL,1,0,1,1,1,1,Month-to-month,0,0,Mailed check,58.5,539.85,Mid,0.7596,1
5155-AZQPB,Argentina,LATAM,es,0.38,Female,0,1,1,28,Growing (13-36m),1,1,DSL,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,49.9,1410.25,Mid,0.5949,0
5156-UMKOW,Netherlands,EU,fr,0.92,Female,0,0,1,3,New (0-12m),0,0,DSL,0,1,0,0,0,0,Month-to-month,0,0,Mailed check,29.65,90.05,Low,0.6502,0
5158-RIVOP,France,EU,fr,0.92,Female,0,1,1,11,New (0-12m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),20.9,202.3,Low,0.3276,0
5159-YFPKQ,Ethiopia,Africa,en,0.22,Female,0,0,0,2,New (0-12m),1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,1,Electronic check,75.8,160.75,High,0.8865,1
5160-UXJED,Jordan,MENA,ar,0.55,Male,0,0,1,17,Growing (13-36m),1,0,DSL,0,0,0,0,0,0,One year,1,0,Mailed check,44.6,681.4,Mid,0.4228,0
5161-UBZXI,Thailand,APAC,ja,0.61,Male,0,1,1,69,Champion (60+m),1,0,Fiber optic,1,1,0,1,1,1,Two year,2,1,Credit card (automatic),106.35,7261.75,Premium,0.2432,0
5161-XEUVX,Ecuador,LATAM,es,0.38,Male,0,1,0,37,Loyal (37-60m),1,1,Fiber optic,0,0,1,1,1,0,Two year,2,0,Mailed check,94.3,3460.95,Premium,0.3222,0
5167-GBFRE,Switzerland,EU,fr,0.92,Male,1,0,0,4,New (0-12m),0,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),25.2,102.5,Low,0.8286,1
5167-ZFFMM,Dominican Republic,LATAM,es,0.38,Male,0,0,0,1,New (0-12m),1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,1,Credit card (automatic),90.85,90.85,Premium,0.7868,1
5168-MQQCA,Kuwait,MENA,ar,0.55,Female,0,1,0,72,Champion (60+m),1,1,Fiber optic,0,1,1,1,1,1,One year,1,1,Bank transfer (automatic),108.5,8003.8,Premium,0.3407,0
5168-MSWXT,South Africa,Africa,en,0.22,Male,0,1,1,8,New (0-12m),1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,1,Electronic check,94.75,759.55,Premium,0.8963,0
5170-PTRKA,Uzbekistan,CIS,ru,0.3,Female,0,1,1,49,Loyal (37-60m),0,0,DSL,1,0,0,1,0,0,One year,1,1,Credit card (automatic),35.8,1782.0,Mid,0.3778,0
5171-EPLKN,Lebanon,MENA,ar,0.55,Male,0,0,0,27,Growing (13-36m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),19.85,470.0,Low,0.3704,0
5172-MIGPM,Japan,APAC,ja,0.61,Male,0,0,0,4,New (0-12m),1,1,DSL,0,0,0,1,0,1,Month-to-month,0,0,Mailed check,65.55,237.2,High,0.744,0
5172-RKOCB,Kazakhstan,CIS,ru,0.3,Male,0,1,0,72,Champion (60+m),1,1,Fiber optic,1,1,0,1,1,1,Two year,2,1,Credit card (automatic),108.95,7875.0,Premium,0.2352,0
5173-WXOQV,Argentina,LATAM,es,0.38,Male,0,1,0,2,New (0-12m),1,0,DSL,0,1,0,1,0,1,Month-to-month,0,1,Mailed check,64.2,143.65,Mid,0.7035,0
5173-ZXXXL,Japan,APAC,ja,0.61,Male,0,0,0,2,New (0-12m),1,0,No,0,0,0,0,0,0,One year,1,0,Mailed check,19.95,47.7,Low,0.5702,0
5174-ITUMV,Switzerland,EU,fr,0.92,Male,0,1,1,67,Champion (60+m),1,1,Fiber optic,0,1,1,0,1,1,One year,1,1,Electronic check,105.4,6989.45,Premium,0.3868,0
5174-RNGBH,Mexico,LATAM,es,0.38,Female,0,0,0,9,New (0-12m),1,0,DSL,0,1,0,1,1,0,Month-to-month,0,0,Mailed check,66.25,620.55,High,0.6855,1
5175-AOBHI,France,EU,fr,0.92,Female,0,0,0,4,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,46.0,193.6,Mid,0.597,1
5175-WLYXL,Uzbekistan,CIS,ru,0.3,Male,0,0,0,22,Growing (13-36m),1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,1,Mailed check,78.85,1600.25,High,0.6527,0
5176-LDKUH,Turkey,MENA,ar,0.55,Female,0,0,0,48,Loyal (37-60m),1,0,Fiber optic,0,1,0,0,0,0,One year,1,0,Electronic check,75.15,3772.65,High,0.3757,0
5176-LMJXE,Uzbekistan,CIS,ru,0.3,Female,0,0,0,47,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,1,Mailed check,20.55,945.7,Low,0.1885,0
5176-OLSKT,Qatar,MENA,ar,0.55,Female,0,1,0,66,Champion (60+m),1,1,DSL,1,1,1,0,0,0,Two year,2,0,Bank transfer (automatic),66.9,4370.25,High,0.2091,0
5177-RVZNU,Spain,EU,fr,0.92,Female,0,0,1,37,Loyal (37-60m),1,0,No,0,0,0,0,0,0,One year,1,0,Bank transfer (automatic),20.3,755.4,Low,0.3491,0
5178-LMXOP,Kenya,Africa,en,0.22,Male,1,1,0,1,New (0-12m),1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,95.1,95.1,Premium,0.9762,1
5180-UCIIQ,United States,NA,en,1.0,Male,1,1,1,22,Growing (13-36m),0,0,DSL,1,0,0,0,0,1,Month-to-month,0,0,Mailed check,40.05,880.2,Mid,0.7364,1
5181-OABFK,Singapore,APAC,ja,0.61,Female,0,1,1,56,Loyal (37-60m),1,0,DSL,1,1,1,0,0,0,Two year,2,1,Credit card (automatic),61.3,3346.8,Mid,0.2479,0
5183-KLYEM,Germany,EU,fr,0.92,Female,0,0,0,72,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,1,Credit card (automatic),112.75,8192.6,Premium,0.1976,0
5183-SNMJQ,Australia,NA,en,1.0,Male,0,0,0,10,New (0-12m),1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,0,1,Credit card (automatic),95.1,865.1,Premium,0.7595,0
5186-EJEGL,Chile,LATAM,es,0.38,Male,0,0,0,9,New (0-12m),1,0,DSL,1,0,1,1,1,0,Month-to-month,0,1,Mailed check,69.5,653.25,High,0.7137,0
5186-PEIZU,Canada,NA,en,1.0,Female,0,0,0,35,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Bank transfer (automatic),19.25,617.65,Low,0.5388,0
5186-SAMNZ,Switzerland,EU,fr,0.92,Male,1,0,0,1,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),69.5,69.5,High,0.9452,1
5188-HGMLP,Chile,LATAM,es,0.38,Male,1,1,0,54,Loyal (37-60m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,0,Bank transfer (automatic),74.0,3919.15,High,0.6048,0
5192-EBGOV,Guatemala,LATAM,es,0.38,Female,1,0,0,1,New (0-12m),1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,85.7,85.7,High,0.912,1
5193-QLVZB,Kazakhstan,CIS,ru,0.3,Male,0,0,0,63,Champion (60+m),1,1,Fiber optic,0,1,1,0,1,1,Two year,2,1,Bank transfer (automatic),104.75,6536.5,Premium,0.236,0
5195-KPUNQ,United Kingdom,EU,fr,0.92,Female,1,0,0,53,Loyal (37-60m),1,0,Fiber optic,1,1,0,1,0,1,One year,1,1,Mailed check,96.75,5206.55,Premium,0.5979,0
5196-SGOAK,Ukraine,CIS,ru,0.3,Female,0,0,0,1,New (0-12m),1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,1,Electronic check,75.7,75.7,High,0.8127,1
5196-WPYOW,Chile,LATAM,es,0.38,Male,0,1,1,67,Champion (60+m),1,0,DSL,1,1,0,1,0,0,One year,1,0,Mailed check,60.05,3994.05,Mid,0.2384,0
5197-LQXXH,Germany,EU,fr,0.92,Female,0,1,0,71,Champion (60+m),1,1,DSL,0,1,1,1,1,1,Two year,2,1,Credit card (automatic),83.3,5894.5,High,0.2597,0
5197-PYEPU,Jordan,MENA,ar,0.55,Female,0,1,1,42,Loyal (37-60m),1,1,Fiber optic,1,1,0,0,1,0,One year,1,1,Credit card (automatic),94.45,3923.8,Premium,0.5247,0
5197-YPYBZ,Poland,EU,fr,0.92,Female,0,1,1,12,New (0-12m),1,1,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),25.25,274.7,Low,0.4581,0
5198-EFNBM,UAE,MENA,ar,0.55,Male,1,1,0,57,Loyal (37-60m),1,0,Fiber optic,0,1,1,0,1,0,One year,1,1,Electronic check,90.65,5199.8,Premium,0.5351,0
5198-HQAEN,Nigeria,Africa,en,0.22,Male,0,1,1,35,Growing (13-36m),1,0,Fiber optic,0,1,0,1,1,0,One year,1,1,Electronic check,89.7,3165.6,High,0.4504,0
5199-FPUSP,Lebanon,MENA,ar,0.55,Male,0,0,1,33,Growing (13-36m),0,0,DSL,1,0,0,1,0,0,One year,1,0,Credit card (automatic),34.05,1113.95,Low,0.3919,0
5201-CBWYG,Portugal,EU,fr,0.92,Male,0,1,1,62,Champion (60+m),1,1,No,0,0,0,0,0,0,One year,1,0,Bank transfer (automatic),24.8,1476.25,Low,0.2644,0
5201-FRKKS,Japan,APAC,ja,0.61,Male,0,0,0,25,Growing (13-36m),1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,0,Bank transfer (automatic),74.3,1952.25,High,0.6468,0
5201-USSQZ,Russia,CIS,ru,0.3,Female,0,1,0,26,Growing (13-36m),1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,0,Credit card (automatic),85.9,2196.45,High,0.6847,0
5202-IVJNU,Japan,APAC,ja,0.61,Female,0,0,1,39,Loyal (37-60m),0,0,DSL,0,0,1,0,0,0,Month-to-month,0,0,Credit card (automatic),30.1,1131.3,Low,0.5476,1
5203-XEHAX,Dominican Republic,LATAM,es,0.38,Female,0,0,0,34,Growing (13-36m),1,0,DSL,1,1,0,0,0,1,One year,1,0,Electronic check,64.35,2053.05,Mid,0.5042,0
5204-HMGYF,United States,NA,en,1.0,Female,0,1,1,49,Loyal (37-60m),1,0,DSL,1,1,1,1,1,1,One year,1,1,Mailed check,87.2,4345.0,High,0.4266,0
5204-QZXPU,Mexico,LATAM,es,0.38,Male,0,0,0,19,Growing (13-36m),0,0,DSL,0,0,1,0,1,0,Month-to-month,0,1,Electronic check,39.65,733.35,Mid,0.5723,1
5206-HPJKM,Mexico,LATAM,es,0.38,Male,0,0,0,17,Growing (13-36m),1,0,DSL,1,1,0,0,0,0,Month-to-month,0,1,Credit card (automatic),55.5,934.15,Mid,0.6557,0
5206-XZZQI,Chile,LATAM,es,0.38,Male,0,0,0,53,Loyal (37-60m),1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,0,1,Mailed check,80.6,4348.1,High,0.429,0
5206-YQKMK,Uzbekistan,CIS,ru,0.3,Female,0,0,0,25,Growing (13-36m),1,1,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),24.75,692.1,Low,0.3624,0
5207-PLSTK,Canada,NA,en,1.0,Male,0,1,1,1,New (0-12m),1,0,DSL,1,0,0,0,0,0,Month-to-month,0,1,Mailed check,48.75,48.75,Mid,0.7413,0
5208-FVQKB,Dominican Republic,LATAM,es,0.38,Male,0,1,0,70,Champion (60+m),1,0,DSL,1,1,0,1,0,1,Two year,2,0,Mailed check,67.95,4664.15,High,0.0467,0
5208-HFSBT,Japan,APAC,ja,0.61,Female,0,0,0,2,New (0-12m),1,0,DSL,0,1,0,1,0,0,Month-to-month,0,1,Credit card (automatic),55.05,102.75,Mid,0.8153,1
5213-TWWJU,France,EU,fr,0.92,Male,0,0,0,28,Growing (13-36m),1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,0,Electronic check,91.0,2626.15,Premium,0.7837,0
5214-CHIWJ,Kenya,Africa,en,0.22,Male,0,0,0,27,Growing (13-36m),1,0,No,0,0,0,0,0,0,One year,1,0,Mailed check,20.3,595.05,Low,0.37,0
5214-NLTIT,Germany,EU,fr,0.92,Male,0,1,1,72,Champion (60+m),1,1,Fiber optic,0,0,1,0,0,1,Two year,2,1,Credit card (automatic),90.8,6511.8,Premium,0.189,0
5215-LNLDJ,China,APAC,ja,0.61,Female,0,1,1,7,New (0-12m),0,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,24.7,149.05,Low,0.6359,0
5216-WASFJ,Peru,LATAM,es,0.38,Female,1,1,0,31,Growing (13-36m),1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,84.85,2633.4,High,0.7307,0
5219-YIPTK,India,APAC,ja,0.61,Female,0,1,0,33,Growing (13-36m),1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,1,Electronic check,104.4,3409.6,Premium,0.628,1
5220-AGAAX,Switzerland,EU,fr,0.92,Male,0,1,1,68,Champion (60+m),1,1,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),24.0,1664.3,Low,0.0388,0
5222-IMUKT,Kuwait,MENA,ar,0.55,Male,0,0,0,32,Growing (13-36m),1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,0,Electronic check,91.05,2871.5,Premium,0.6716,0
5222-JCXZT,Singapore,APAC,ja,0.61,Male,0,0,0,4,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.0,78.9,Low,0.6822,0
5223-UZAVK,Philippines,APAC,ja,0.61,Male,0,0,0,64,Champion (60+m),1,0,Fiber optic,1,1,0,0,1,1,One year,1,1,Credit card (automatic),100.3,6603.8,Premium,0.3147,0
5226-NOZFC,Vietnam,APAC,ja,0.61,Male,0,0,0,26,Growing (13-36m),1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,0,1,Electronic check,85.75,2146.5,High,0.7664,0
5227-JSCFE,Switzerland,EU,fr,0.92,Male,1,1,0,71,Champion (60+m),0,0,DSL,1,1,1,1,0,0,Two year,2,0,Credit card (automatic),46.35,3353.4,Mid,0.2217,0
5228-EXCET,Philippines,APAC,ja,0.61,Male,0,0,0,13,Growing (13-36m),1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,80.85,1008.7,High,0.6965,1
5229-DTFYB,Canada,NA,en,1.0,Female,0,0,0,41,Loyal (37-60m),1,0,Fiber optic,0,1,0,1,1,1,Two year,2,1,Bank transfer (automatic),98.8,3959.15,Premium,0.2619,0
5229-PRWKT,Italy,EU,fr,0.92,Male,0,0,0,8,New (0-12m),1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,86.55,649.65,High,0.7099,1
5231-FIQPA,Qatar,MENA,ar,0.55,Female,0,0,0,41,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,1,Mailed check,19.85,810.45,Low,0.261,0
5232-NXPAY,China,APAC,ja,0.61,Female,0,0,0,47,Loyal (37-60m),1,0,DSL,0,0,1,1,1,1,Two year,2,0,Mailed check,74.45,3510.3,High,0.2563,0
5233-AOZUF,Lebanon,MENA,ar,0.55,Female,0,1,0,29,Growing (13-36m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,74.95,2149.05,High,0.6642,0
5233-GEEAX,Peru,LATAM,es,0.38,Male,1,0,0,8,New (0-12m),0,0,DSL,0,0,1,0,0,0,Month-to-month,0,1,Electronic check,29.4,221.9,Low,0.8248,1
5235-XATIX,Spain,EU,fr,0.92,Male,0,0,1,22,Growing (13-36m),1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,0,1,Electronic check,89.4,2001.5,High,0.73,0
5236-PERKL,Kenya,Africa,en,0.22,Female,0,0,0,57,Loyal (37-60m),1,1,Fiber optic,1,1,1,0,1,1,Two year,2,1,Bank transfer (automatic),112.95,6465.0,Premium,0.3391,1
5236-XMZJY,Morocco,MENA,ar,0.55,Female,0,0,0,42,Loyal (37-60m),1,0,DSL,1,1,1,0,0,0,Month-to-month,0,0,Bank transfer (automatic),59.65,2536.55,Mid,0.5271,0
5240-CAOYT,Ecuador,LATAM,es,0.38,Female,0,0,0,57,Loyal (37-60m),1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,0,1,Bank transfer (automatic),87.55,4884.85,High,0.4436,0
5240-IJOQT,Indonesia,APAC,ja,0.61,Male,1,0,0,1,New (0-12m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,74.7,74.7,High,0.9344,1
5242-UOWHD,Colombia,LATAM,es,0.38,Male,0,1,1,45,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,20.35,929.2,Low,0.1817,0
5243-NIEIT,Thailand,APAC,ja,0.61,Male,0,1,0,14,Growing (13-36m),1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,85.15,1139.2,High,0.7981,0
5243-SAOTC,Israel,MENA,ar,0.55,Male,0,0,0,54,Loyal (37-60m),1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),79.85,4308.25,High,0.5079,0
5244-IRFIH,Germany,EU,fr,0.92,Male,1,1,0,33,Growing (13-36m),1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,94.5,3105.55,Premium,0.802,1
5245-VDBUR,Portugal,EU,fr,0.92,Female,0,1,0,52,Loyal (37-60m),0,0,DSL,1,0,1,0,0,0,One year,1,0,Mailed check,35.45,1958.95,Mid,0.3549,0
5248-KWLAR,New Zealand,NA,en,1.0,Male,0,1,1,71,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,0,Electronic check,90.35,6325.25,Premium,0.1957,0
